Delivery_person_Age,Delivery_person_Ratings,Distance_km,Order_to_pickup_min,multiple_deliveries,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,Festival,City,Time_taken(min)
32,4.1,20.08073723498421,5.0,3,fog,jam,buffet,motorcycle,yes,metropolitian,48
31,4.9,11.914594077317577,5.0,1,stormy,low,snack,motorcycle,no,metropolitian,24
25,4.9,9.326577421221064,5.0,1,fog,medium,buffet,scooter,no,metropolitian,16
35,4.6,8.98773907634356,15.0,1,windy,low,snack,scooter,no,urban,21
20,4.7,16.78781488208179,10.0,1,stormy,low,meal,scooter,no,urban,17
28,4.8,1.4899271643865588,10.0,0,stormy,high,drinks,motorcycle,no,metropolitian,28
38,4.6,20.253584375809147,10.0,3,cloudy,medium,drinks,motorcycle,no,metropolitian,46
26,4.7,12.292722741488559,10.0,0,sandstorms,jam,drinks,scooter,no,metropolitian,18
35,4.9,1.5204319193295497,5.0,0,sunny,low,drinks,motorcycle,no,urban,29
32,4.5,14.15280068944862,10.0,1,sandstorms,medium,meal,scooter,no,metropolitian,27
33,4.3,13.789485363023294,15.0,1,stormy,medium,snack,motorcycle,yes,urban,48
33,4.7,5.959018323622379,10.0,0,sunny,medium,buffet,motorcycle,no,metropolitian,19
30,4.9,1.5581193629487389,15.0,0,stormy,low,meal,scooter,no,urban,25
35,4.5,7.460830127736633,15.0,0,windy,low,meal,motorcycle,no,metropolitian,23
25,4.7,6.081139317039376,5.0,0,cloudy,high,drinks,motorcycle,no,metropolitian,22
25,4.9,20.857115324129595,5.0,1,sandstorms,medium,snack,motorcycle,no,metropolitian,17
31,4.7,6.147160558529004,15.0,1,sunny,high,buffet,motorcycle,no,metropolitian,17
37,4.5,6.081142187746012,15.0,0,fog,medium,buffet,electric_scooter,no,urban,19
29,3.1,16.636875038860897,15.0,1,sunny,low,drinks,scooter,no,metropolitian,34
31,4.7,6.1462436583934315,5.0,0,cloudy,medium,buffet,scooter,no,metropolitian,19
29,4.9,4.717601092054723,15.0,1,windy,medium,snack,motorcycle,no,metropolitian,27
26,4.7,16.384502397510182,15.0,0,cloudy,jam,buffet,scooter,no,metropolitian,38
30,4.6,3.0186622920269803,10.0,1,cloudy,low,drinks,motorcycle,no,metropolitian,16
33,4.6,13.972194586930332,15.0,1,cloudy,jam,snack,motorcycle,no,urban,47
21,4.7,19.97462742500737,5.0,0,cloudy,jam,drinks,motorcycle,no,metropolitian,32
20,4.8,10.429850454296803,15.0,2,fog,jam,snack,motorcycle,no,metropolitian,48
32,4.7,9.348403335334273,10.0,1,sunny,jam,drinks,motorcycle,no,metropolitian,20
36,4.9,9.326829542520468,5.0,1,windy,jam,buffet,motorcycle,no,metropolitian,25
23,4.7,1.4898458841183333,5.0,0,stormy,high,buffet,motorcycle,no,urban,20
39,4.8,7.647092834675519,10.0,1,sandstorms,jam,meal,motorcycle,no,metropolitian,27
28,4.8,19.627072559592865,5.0,1,fog,low,snack,motorcycle,no,metropolitian,20
38,4.1,7.601870282547478,0.0,0,stormy,low,snack,motorcycle,no,metropolitian,25
32,4.3,6.232341754608859,5.0,1,windy,medium,buffet,motorcycle,no,urban,35
33,4.7,7.660840811905797,10.0,1,sandstorms,jam,buffet,motorcycle,no,metropolitian,25
31,4.1,16.85270156392274,15.0,0,sunny,jam,buffet,scooter,no,metropolitian,31
29,5.0,10.723989806656368,10.0,0,sandstorms,jam,snack,motorcycle,no,metropolitian,28
36,4.2,7.648557947935138,15.0,1,windy,jam,drinks,motorcycle,no,metropolitian,48
38,4.5,4.656649028065795,10.0,1,fog,medium,drinks,motorcycle,no,urban,25
20,4.9,1.5545266759919338,5.0,0,windy,low,snack,motorcycle,no,metropolitian,11
28,4.8,19.975808791439345,5.0,1,stormy,jam,buffet,motorcycle,no,metropolitian,24
34,4.8,4.657651549280329,10.0,1,stormy,medium,meal,motorcycle,no,metropolitian,35
36,4.1,4.527535939190659,10.0,2,sandstorms,medium,meal,motorcycle,no,metropolitian,36
37,4.8,13.786698988713738,15.0,3,sandstorms,jam,buffet,motorcycle,no,metropolitian,45
34,4.9,2.9961936989582854,10.0,0,sunny,low,drinks,motorcycle,no,urban,26
21,4.4,7.601874226722028,10.0,1,windy,jam,snack,motorcycle,no,metropolitian,31
29,4.8,3470.3132167978574,10.0,0,fog,low,drinks,motorcycle,no,metropolitian,22
30,4.6,19.618739348801018,10.0,1,sandstorms,low,snack,scooter,no,urban,20
20,4.9,1.532234790495708,10.0,1,stormy,low,meal,scooter,no,metropolitian,17
33,4.2,10.906414500350794,15.0,1,sandstorms,jam,snack,motorcycle,no,metropolitian,36
32,4.6,16.903235903519843,10.0,0,sandstorms,low,meal,motorcycle,no,urban,16
23,4.7,6.058923147526397,5.0,1,stormy,high,drinks,motorcycle,no,metropolitian,35
21,4.7,12.162424445777306,5.0,2,cloudy,jam,snack,motorcycle,yes,metropolitian,48
32,4.9,20.286495439713164,15.0,0,sunny,medium,drinks,scooter,no,metropolitian,21
25,4.9,1.5320260227341909,15.0,1,cloudy,low,snack,scooter,no,urban,18
22,4.7,10.602497166339631,5.0,0,sandstorms,low,snack,motorcycle,no,metropolitian,15
34,4.8,9.326651352175272,10.0,0,sunny,low,buffet,scooter,no,metropolitian,15
26,4.7,6.117219095561938,15.0,1,windy,medium,snack,motorcycle,no,metropolitian,19
26,4.7,3.1162228846223834,15.0,0,sunny,high,snack,scooter,no,metropolitian,13
30,4.6,3.0644871057616707,15.0,1,cloudy,high,meal,motorcycle,no,urban,25
35,4.6,1.5298767913547429,10.0,1,cloudy,low,meal,scooter,no,urban,17
23,4.8,20.44292976252901,5.0,1,stormy,jam,meal,electric_scooter,no,urban,26
29,4.9,9.181146899051038,15.0,0,sunny,medium,drinks,motorcycle,no,metropolitian,12
31,4.6,4.657579589646204,10.0,1,stormy,jam,snack,motorcycle,no,metropolitian,30
35,4.5,1.5299884479314707,15.0,0,cloudy,low,drinks,electric_scooter,no,urban,17
21,4.9,9.314908769971195,10.0,1,fog,medium,buffet,motorcycle,no,metropolitian,18
31,4.5,10.42732189063304,10.0,0,sunny,jam,snack,scooter,no,metropolitian,25
23,4.7,7.790426271963797,10.0,1,fog,jam,buffet,motorcycle,no,urban,24
38,4.9,1.513767561788863,5.0,1,cloudy,low,drinks,scooter,no,urban,19
25,4.8,9.315745106316243,10.0,1,sandstorms,jam,snack,electric_scooter,no,urban,23
24,4.9,4.657654937060173,5.0,1,sunny,low,meal,motorcycle,no,metropolitian,20
37,3.5,12.417550916012397,5.0,1,windy,jam,meal,scooter,no,metropolitian,41
27,4.6,7.54626481457244,15.0,0,sunny,low,snack,motorcycle,no,urban,19
38,4.6,1.5099339507374587,10.0,0,windy,low,buffet,scooter,no,urban,23
39,5.0,2.976622974286748,5.0,1,sunny,high,buffet,motorcycle,no,metropolitian,21
37,4.3,4.537553114731602,15.0,1,sandstorms,low,snack,motorcycle,no,metropolitian,27
27,4.8,16.902051800243928,10.0,1,cloudy,jam,snack,motorcycle,yes,metropolitian,40
20,3.8,3.10533227339685,10.0,2,sunny,high,buffet,motorcycle,no,metropolitian,40
34,4.5,10.723286946137813,5.0,1,stormy,low,buffet,scooter,no,metropolitian,24
32,4.7,1.4895293820617894,10.0,1,stormy,low,drinks,motorcycle,no,metropolitian,29
37,5.0,16.720605641529577,5.0,1,windy,medium,meal,scooter,no,urban,24
37,4.6,1.4897343062370803,15.0,1,windy,low,meal,motorcycle,no,metropolitian,26
32,4.9,13.989916877275611,15.0,0,sunny,jam,snack,motorcycle,no,urban,28
28,4.6,1.5203488928264928,10.0,1,sandstorms,low,drinks,scooter,no,urban,16
30,4.8,6.058680731793219,10.0,1,sunny,high,snack,scooter,no,urban,23
38,4.6,9.435201537430714,5.0,1,fog,medium,drinks,electric_scooter,no,urban,15
27,4.3,3.116455382882508,5.0,3,sunny,high,buffet,motorcycle,no,metropolitian,49
21,3.4,16.85352490584544,10.0,2,sunny,low,meal,motorcycle,no,metropolitian,40
20,4.6,7.562950099273998,10.0,0,cloudy,jam,meal,scooter,no,metropolitian,20
32,4.7,7.5628176900723,15.0,0,sunny,jam,buffet,scooter,no,metropolitian,22
29,4.0,9.22058182647967,5.0,1,cloudy,jam,drinks,motorcycle,no,metropolitian,33
35,4.6,13.788581570141362,15.0,1,sunny,medium,buffet,motorcycle,no,metropolitian,29
28,4.2,17.097972861362276,5.0,1,sandstorms,jam,snack,motorcycle,no,urban,31
29,4.5,1.5148048951935007,10.0,0,sandstorms,high,drinks,scooter,no,metropolitian,24
37,4.9,9.314115494737472,15.0,1,sunny,jam,drinks,scooter,no,urban,21
21,4.5,9.0811043656784,10.0,1,stormy,jam,meal,scooter,no,metropolitian,23
25,4.8,10.586817607222981,0.0,0,fog,low,snack,electric_scooter,no,metropolitian,20
20,4.8,10.641042055468692,0.0,0,cloudy,low,buffet,motorcycle,no,metropolitian,22
28,4.8,5.9592931098219735,10.0,0,stormy,medium,snack,motorcycle,no,metropolitian,22
32,4.9,19.688246931881576,15.0,1,cloudy,jam,meal,motorcycle,no,metropolitian,41
28,4.7,20.85227088046227,15.0,1,fog,jam,snack,scooter,no,metropolitian,40
36,4.6,6.128846407056886,15.0,1,sunny,medium,drinks,motorcycle,no,metropolitian,19
39,4.9,4.544211841489953,10.0,1,sunny,jam,buffet,motorcycle,no,metropolitian,20
26,4.9,12.580267822400963,10.0,1,stormy,low,meal,motorcycle,no,metropolitian,19
27,4.9,6.105068213539034,5.0,1,cloudy,high,snack,motorcycle,no,metropolitian,26
27,4.8,12.292722741488559,15.0,0,windy,low,snack,motorcycle,no,metropolitian,12
24,4.8,1.5524064590051572,15.0,0,cloudy,low,drinks,motorcycle,no,metropolitian,22
22,4.7,12.29378731203682,5.0,1,stormy,jam,meal,motorcycle,no,urban,17
25,4.8,16.8253834049009,10.0,2,cloudy,jam,snack,motorcycle,no,metropolitian,40
39,4.9,7.762092914972186,10.0,0,fog,low,drinks,motorcycle,no,metropolitian,19
31,4.7,19.471572943617424,15.0,0,fog,jam,snack,motorcycle,no,metropolitian,51
38,4.9,3.116121839413475,10.0,1,fog,low,snack,scooter,no,urban,17
28,4.6,6.217689154531592,15.0,1,stormy,high,meal,scooter,no,metropolitian,18
27,4.6,1.5582406301371106,5.0,0,windy,low,snack,scooter,no,metropolitian,11
37,4.7,9.315069177421892,10.0,0,sunny,medium,snack,motorcycle,no,urban,18
35,4.4,9.121425981981247,10.0,1,windy,medium,buffet,motorcycle,no,metropolitian,32
38,4.9,19.91296718928853,15.0,1,sunny,jam,snack,scooter,no,metropolitian,24
31,4.8,17.09838536204264,15.0,1,cloudy,jam,buffet,motorcycle,no,metropolitian,35
34,4.3,6.29013467763468,15.0,1,fog,high,snack,motorcycle,no,metropolitian,32
30,4.6,7.790125828454116,10.0,1,windy,medium,drinks,scooter,no,metropolitian,27
29,4.2,4.560740459631507,5.0,1,stormy,low,meal,motorcycle,no,metropolitian,20
25,4.8,19.627167871570084,15.0,1,sandstorms,low,meal,motorcycle,no,metropolitian,18
33,4.7,13.760880474936114,5.0,1,sandstorms,low,snack,motorcycle,no,urban,28
23,4.8,6.29013467763468,5.0,1,windy,medium,drinks,scooter,no,urban,26
36,4.8,10.586910515510665,10.0,1,sandstorms,low,snack,scooter,no,metropolitian,18
28,4.8,19.09000648338938,5.0,1,sunny,low,drinks,motorcycle,no,metropolitian,22
36,4.8,12.418394742110447,5.0,0,stormy,low,buffet,motorcycle,no,urban,17
37,4.9,9.074647672837914,10.0,1,stormy,jam,buffet,scooter,no,metropolitian,29
30,4.6,12.419632405531052,0.0,1,sunny,low,snack,motorcycle,no,metropolitian,21
25,4.8,12.16161548161981,5.0,1,cloudy,jam,drinks,motorcycle,no,metropolitian,41
36,3.9,12.073402311815224,10.0,1,sandstorms,jam,meal,scooter,no,metropolitian,44
37,4.9,6.054776863332266,15.0,1,stormy,medium,snack,scooter,no,urban,30
34,4.9,9.17813837505589,15.0,1,fog,medium,drinks,electric_scooter,no,metropolitian,16
20,4.8,16.821912713961545,10.0,1,sunny,medium,buffet,motorcycle,no,metropolitian,17
32,4.6,6.209485128886319,5.0,1,sandstorms,medium,drinks,scooter,no,metropolitian,27
30,4.9,12.420728618905603,15.0,1,stormy,medium,meal,motorcycle,no,metropolitian,23
20,4.8,4.494257828686078,10.0,1,fog,medium,meal,motorcycle,no,urban,18
33,4.3,4.657671710224878,5.0,1,stormy,medium,buffet,scooter,no,metropolitian,33
23,4.4,17.07661742698135,10.0,1,cloudy,jam,buffet,motorcycle,no,metropolitian,41
25,4.9,13.63129313218813,5.0,1,cloudy,low,drinks,motorcycle,no,metropolitian,21
21,4.5,19.917248415728803,15.0,1,windy,medium,drinks,scooter,no,metropolitian,28
31,4.8,2.9846132472409237,10.0,1,windy,low,meal,scooter,no,metropolitian,20
38,4.5,9.314862687658115,15.0,1,stormy,low,buffet,motorcycle,no,metropolitian,22
37,4.4,9.220449825751995,15.0,1,sandstorms,medium,meal,motorcycle,no,metropolitian,31
34,4.6,16.902993744245755,15.0,0,sunny,low,meal,electric_scooter,no,metropolitian,20
25,4.5,3.145067434621583,10.0,1,sandstorms,low,meal,scooter,no,metropolitian,12
27,4.6,6.217860329667253,15.0,0,fog,high,snack,scooter,no,metropolitian,33
37,4.3,17.076258901183188,5.0,1,cloudy,jam,snack,scooter,no,metropolitian,45
35,4.8,7.64537402705469,5.0,1,sunny,low,snack,motorcycle,no,metropolitian,19
32,4.9,4.65734737800111,10.0,1,fog,medium,snack,scooter,no,urban,17
23,4.2,19.36321160672078,15.0,1,sandstorms,jam,snack,motorcycle,no,metropolitian,39
21,4.6,1.5202925485985417,10.0,1,windy,low,snack,motorcycle,no,metropolitian,18
32,4.9,1.4923452792807805,5.0,1,cloudy,low,meal,motorcycle,no,metropolitian,22
30,4.8,6.209259882041872,5.0,1,windy,medium,snack,motorcycle,no,metropolitian,27
22,5.0,10.588906536688087,5.0,1,windy,low,drinks,motorcycle,no,metropolitian,19
32,5.0,3.024984591596264,5.0,0,cloudy,low,drinks,motorcycle,no,urban,18
24,4.7,13.613850325840419,5.0,1,fog,medium,drinks,motorcycle,no,metropolitian,30
35,5.0,4.674644234401863,15.0,1,sandstorms,medium,buffet,motorcycle,no,metropolitian,28
35,4.8,4.609743188391016,15.0,1,sandstorms,jam,snack,electric_scooter,no,metropolitian,30
29,4.5,10.445117790144197,5.0,1,windy,jam,meal,electric_scooter,no,metropolitian,19
25,4.6,7.8626681674103684,15.0,1,sandstorms,jam,meal,motorcycle,no,metropolitian,33
30,4.8,2.976635343491255,10.0,1,sandstorms,high,buffet,scooter,no,urban,30
39,4.2,6.080891507842322,10.0,1,fog,high,buffet,scooter,no,urban,31
20,4.8,13.405918573024547,5.0,1,windy,medium,snack,motorcycle,no,metropolitian,25
33,4.2,7.8626681674103684,10.0,1,windy,medium,snack,motorcycle,no,metropolitian,35
36,4.0,11.007734763744617,15.0,1,fog,low,meal,motorcycle,no,urban,39
28,5.0,7.790336733567704,5.0,1,fog,jam,buffet,motorcycle,no,urban,21
38,4.7,10.642185462082772,15.0,0,sunny,low,buffet,electric_scooter,no,metropolitian,28
25,4.6,2.937184754123548,10.0,1,sandstorms,low,snack,motorcycle,no,metropolitian,12
35,4.2,12.42072409404905,15.0,2,fog,medium,snack,scooter,no,metropolitian,38
38,4.7,3.1161417126181274,5.0,1,sunny,low,meal,motorcycle,no,urban,24
29,4.8,7.60180033473793,5.0,0,fog,low,drinks,scooter,no,metropolitian,17
27,5.0,17.29786575291325,15.0,0,stormy,low,meal,motorcycle,no,metropolitian,22
38,4.5,16.36831020944837,15.0,1,sunny,jam,buffet,scooter,no,urban,30
30,4.9,1.5093764432901144,15.0,1,fog,low,meal,motorcycle,no,metropolitian,17
31,4.6,9.315729044609785,5.0,1,cloudy,jam,drinks,scooter,no,urban,27
34,4.7,11.007734763744617,10.0,1,sandstorms,jam,drinks,scooter,no,metropolitian,28
33,4.9,11.007734763744617,5.0,1,fog,jam,drinks,electric_scooter,yes,metropolitian,43
30,5.0,9.121491544069729,5.0,0,sandstorms,medium,meal,motorcycle,no,metropolitian,29
26,4.7,12.580267822400963,10.0,0,stormy,low,drinks,motorcycle,no,metropolitian,18
21,4.8,10.641495972351702,10.0,0,stormy,medium,snack,motorcycle,no,urban,33
27,4.5,12.418029175076608,15.0,0,sunny,medium,snack,motorcycle,no,metropolitian,27
36,4.3,11.007734763744617,10.0,3,fog,jam,buffet,motorcycle,yes,metropolitian,48
23,4.9,1.5522933461661421,15.0,1,sandstorms,low,buffet,scooter,no,urban,10
34,4.7,3.1046911695399038,5.0,1,fog,low,buffet,scooter,no,urban,19
30,4.9,12.417115998944011,5.0,1,stormy,jam,meal,motorcycle,no,urban,36
34,4.8,9.316114128266733,15.0,1,windy,jam,drinks,motorcycle,no,metropolitian,31
35,4.6,7.790158927084966,10.0,1,stormy,low,snack,motorcycle,no,metropolitian,21
38,4.7,10.705622903496973,10.0,2,fog,jam,drinks,motorcycle,no,metropolitian,48
32,4.7,16.849939918016492,10.0,2,windy,jam,buffet,motorcycle,no,metropolitian,44
27,4.9,20.253101372632372,5.0,1,stormy,medium,drinks,motorcycle,no,urban,18
28,4.8,7.762461854550194,15.0,0,sunny,jam,snack,electric_scooter,no,metropolitian,12
29,4.7,3.0408635912257624,10.0,1,stormy,low,snack,electric_scooter,no,metropolitian,12
30,4.8,13.763977224427641,5.0,1,windy,jam,meal,scooter,no,urban,29
39,4.8,10.865882927764757,10.0,1,windy,medium,buffet,motorcycle,no,metropolitian,25
23,4.6,10.641490945494409,5.0,1,windy,medium,drinks,scooter,no,metropolitian,25
30,4.9,1.5322015943257514,5.0,0,sandstorms,high,drinks,motorcycle,no,metropolitian,47
25,4.5,1.5545771256173964,10.0,0,fog,low,meal,scooter,no,urban,11
36,4.0,4.588898780683796,10.0,1,fog,medium,drinks,motorcycle,no,metropolitian,34
33,4.9,12.418009922382469,5.0,0,sandstorms,medium,meal,scooter,no,metropolitian,30
38,4.7,7.790314135591859,15.0,0,windy,low,buffet,motorcycle,no,metropolitian,22
27,4.6,17.138295790539786,15.0,0,stormy,medium,buffet,electric_scooter,no,urban,21
30,4.8,6.147073151032162,5.0,1,sandstorms,high,buffet,motorcycle,no,metropolitian,33
35,4.5,12.43523852372965,15.0,1,cloudy,medium,buffet,motorcycle,no,metropolitian,40
21,4.7,16.90249592854745,5.0,1,fog,medium,meal,motorcycle,no,metropolitian,30
36,4.5,9.121136119359766,10.0,1,stormy,low,snack,motorcycle,no,metropolitian,24
20,4.6,3.1214237045527855,10.0,1,fog,high,buffet,scooter,no,metropolitian,25
36,4.1,17.137482577838597,10.0,1,stormy,medium,snack,scooter,no,metropolitian,39
31,4.8,13.988777563349286,5.0,1,windy,jam,meal,electric_scooter,no,metropolitian,30
26,5.0,1.5524171512659315,10.0,0,cloudy,low,meal,motorcycle,no,metropolitian,24
26,5.0,8.953218695316846,5.0,1,stormy,medium,drinks,scooter,no,metropolitian,27
28,4.6,19.915298664494237,5.0,1,stormy,low,meal,motorcycle,no,metropolitian,23
33,4.7,19.617581275547632,10.0,1,stormy,low,buffet,scooter,no,metropolitian,23
32,4.3,1.5368199501604665,15.0,0,sandstorms,high,snack,scooter,no,metropolitian,31
29,4.6,12.253528674537144,10.0,0,sandstorms,medium,drinks,motorcycle,no,urban,22
37,5.0,6.209442398392529,15.0,0,sandstorms,high,drinks,motorcycle,no,urban,31
27,4.8,6.209485128886319,5.0,0,stormy,medium,buffet,scooter,no,urban,21
30,4.7,16.903814838158784,10.0,1,sandstorms,low,buffet,motorcycle,no,metropolitian,20
37,4.6,3.145067434621583,5.0,0,fog,low,buffet,scooter,no,urban,19
39,5.0,4.717601092054723,15.0,1,fog,jam,meal,scooter,no,metropolitian,28
23,4.9,10.586888296813116,10.0,1,windy,jam,drinks,scooter,no,metropolitian,20
37,4.0,10.756895455613911,5.0,0,sandstorms,medium,buffet,motorcycle,no,metropolitian,39
36,4.5,7.601385733164932,10.0,1,windy,medium,buffet,motorcycle,no,metropolitian,30
31,4.9,4.674184358398377,15.0,1,sunny,medium,snack,scooter,no,metropolitian,22
26,5.0,16.824864367093813,5.0,1,windy,medium,drinks,scooter,no,metropolitian,20
39,4.2,19.83954246470917,10.0,1,sunny,jam,meal,motorcycle,no,urban,37
36,4.9,1.4923354860352303,15.0,1,cloudy,high,meal,electric_scooter,no,metropolitian,28
24,4.7,20.176811965426133,15.0,1,sandstorms,medium,buffet,scooter,no,metropolitian,21
24,4.8,9.31397992220267,10.0,0,sunny,medium,snack,motorcycle,no,metropolitian,13
20,4.9,1.5093571915760948,15.0,1,fog,low,meal,motorcycle,no,metropolitian,20
31,4.9,19.91296718928853,10.0,0,windy,low,buffet,motorcycle,no,urban,24
25,4.6,14.15280068944862,10.0,0,stormy,low,meal,motorcycle,no,metropolitian,24
28,4.5,11.007734763744617,15.0,1,windy,medium,meal,scooter,no,metropolitian,25
35,4.0,10.757108800258132,15.0,1,sunny,jam,meal,motorcycle,no,metropolitian,33
24,4.9,12.116895848186626,10.0,1,sandstorms,low,snack,motorcycle,no,metropolitian,18
32,4.7,6.217860689144307,5.0,0,stormy,medium,buffet,scooter,no,metropolitian,34
30,4.8,16.47614437887885,5.0,2,cloudy,medium,snack,scooter,no,metropolitian,38
21,4.7,4.610367445745056,15.0,1,stormy,medium,snack,scooter,no,urban,24
29,5.0,2.9847309073623927,5.0,0,cloudy,low,snack,motorcycle,no,metropolitian,10
23,4.9,9.088005113715143,5.0,1,windy,medium,buffet,motorcycle,no,metropolitian,26
32,4.0,12.435005114517457,15.0,1,fog,low,drinks,motorcycle,no,metropolitian,40
21,4.7,12.162306145096023,10.0,0,windy,low,snack,scooter,no,urban,16
20,4.5,10.864870498856765,5.0,1,cloudy,jam,drinks,motorcycle,no,metropolitian,44
25,4.7,3.0878304191129935,15.0,1,fog,high,snack,motorcycle,no,metropolitian,21
37,4.7,3.1089029191679383,5.0,1,cloudy,low,snack,motorcycle,no,metropolitian,27
38,4.7,4.469606139374459,0.0,0,sunny,low,meal,motorcycle,no,metropolitian,24
36,5.0,13.788947117364545,10.0,1,windy,medium,buffet,scooter,no,metropolitian,22
22,4.8,16.981064805035228,15.0,1,windy,medium,meal,motorcycle,no,metropolitian,37
36,4.8,10.586824027282614,10.0,1,windy,low,meal,scooter,no,metropolitian,26
33,4.8,7.7625474744641085,15.0,1,sunny,jam,snack,motorcycle,no,urban,22
25,4.6,12.419724873245404,10.0,1,sandstorms,jam,drinks,scooter,no,metropolitian,16
28,5.0,12.098761963862449,5.0,1,stormy,medium,buffet,electric_scooter,no,urban,27
33,4.3,7.448560816474598,5.0,1,fog,medium,drinks,motorcycle,no,metropolitian,32
38,4.7,4.674172124263269,5.0,1,stormy,low,drinks,scooter,no,metropolitian,20
21,4.7,10.427571382480686,10.0,1,sandstorms,low,drinks,scooter,no,urban,18
28,5.0,6.127848457033505,10.0,0,sunny,high,meal,scooter,no,metropolitian,13
27,4.6,8.937863682516157,10.0,1,fog,low,meal,motorcycle,no,urban,24
24,4.7,19.615926964388624,15.0,0,sandstorms,low,meal,electric_scooter,no,metropolitian,18
22,4.6,19.760091519675676,5.0,1,windy,low,meal,scooter,no,urban,11
32,4.3,19.884989093916975,10.0,2,fog,low,snack,motorcycle,no,metropolitian,39
25,5.0,1.489792976782627,10.0,1,sunny,low,drinks,scooter,no,metropolitian,23
21,4.7,4.66364460686909,15.0,1,fog,medium,buffet,electric_scooter,no,urban,19
20,4.3,17.076712975302453,10.0,1,sandstorms,jam,drinks,motorcycle,no,metropolitian,35
31,4.8,9.19149730046093,10.0,0,stormy,medium,meal,motorcycle,no,metropolitian,26
31,4.7,13.973037056670602,10.0,1,cloudy,jam,meal,scooter,yes,metropolitian,47
29,4.3,12.239035527316306,5.0,1,cloudy,medium,meal,scooter,no,metropolitian,32
